@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lpx numeric
@attribute lpy numeric
@attribute lpz numeric
@attribute lrx numeric
@attribute lry numeric
@attribute lrz numeric
@attribute lrw numeric
@attribute rpx numeric
@attribute rpy numeric
@attribute rpz numeric
@attribute rrx numeric
@attribute rry numeric
@attribute rrz numeric
@attribute rrw numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 {0,1,2,3,4,5}

@data
2990,'2020/05/05 21:20:42:740',21,0.00605,1.205297,-0.401764,-0.361391,-0.84144,-0.283105,-0.285003,0.031221,1.50775,0.143482,0.349132,-0.179588,-0.170749,-0.903714,?,?,?,?,?,?
2991,'2020/05/05 21:20:42:756',21,0.00605,1.205308,-0.401761,-0.361367,-0.841438,-0.283154,-0.28499,0.010174,1.506106,0.146506,0.350391,-0.163482,-0.167517,-0.906884,?,?,?,?,?,?
2992,'2020/05/05 21:20:42:769',21,0.006046,1.205314,-0.401761,-0.361326,-0.84146,-0.283163,-0.28497,-0.011146,1.504145,0.149177,0.351298,-0.14643,-0.164922,-0.909917,?,?,?,?,?,?
2993,'2020/05/05 21:20:42:784',21,0.006046,1.205309,-0.401762,-0.361295,-0.841475,-0.283139,-0.284987,-0.032544,1.501798,0.151119,0.352508,-0.129364,-0.163349,-0.912316,?,?,?,?,?,?
2994,'2020/05/05 21:20:42:797',21,0.006047,1.205301,-0.401765,-0.36127,-0.841491,-0.283103,-0.285009,-0.054078,1.499016,0.15244,0.35387,-0.112255,-0.163084,-0.9141,?,?,?,?,?,?
2995,'2020/05/05 21:20:42:811',21,0.006044,1.205305,-0.401766,-0.361245,-0.841504,-0.283109,-0.284994,-0.075786,1.495547,0.15352,0.353752,-0.094228,-0.163636,-0.916081,?,?,?,?,?,?
2996,'2020/05/05 21:20:42:824',21,0.006042,1.20531,-0.401765,-0.361241,-0.841504,-0.283128,-0.28498,-0.097599,1.491388,0.154363,0.351725,-0.07471,-0.164668,-0.918473,?,?,?,?,?,?
2997,'2020/05/05 21:20:42:840',21,0.00604,1.205309,-0.401766,-0.36124,-0.84151,-0.283121,-0.284973,-0.119528,1.487236,0.154601,0.350613,-0.054364,-0.167025,-0.919901,?,?,?,?,?,?
2998,'2020/05/05 21:20:42:853',21,0.006041,1.205301,-0.401769,-0.361214,-0.841527,-0.283084,-0.284993,-0.140863,1.483336,0.153863,0.351086,-0.035297,-0.171419,-0.919842,?,?,?,?,?,?
2999,'2020/05/05 21:20:42:867',21,0.006039,1.205301,-0.40177,-0.361187,-0.84154,-0.283078,-0.284994,-0.160801,1.479435,0.152224,0.351536,-0.01954,-0.177978,-0.918893,?,?,?,?,?,?
3000,'2020/05/05 21:20:42:881',21,0.006038,1.205308,-0.401768,-0.361176,-0.84154,-0.283105,-0.28498,-0.179198,1.475692,0.149928,0.352069,-0.007687,-0.184265,-0.917625,?,?,?,?,?,?
3001,'2020/05/05 21:20:42:896',21,0.006035,1.205312,-0.401768,-0.361191,-0.841536,-0.283118,-0.284959,-0.197091,1.472199,0.146984,0.353951,0.00517,-0.187697,-0.916222,?,?,?,?,?,?
3002,'2020/05/05 21:20:42:909',21,0.006033,1.205318,-0.401768,-0.361182,-0.841539,-0.283139,-0.284941,-0.21385,1.469008,0.143577,0.356851,0.016011,-0.188963,-0.91471,?,?,?,?,?,?
3003,'2020/05/05 21:20:42:923',21,0.00603,1.205323,-0.401768,-0.361141,-0.841559,-0.283148,-0.284927,-0.229868,1.465737,0.140337,0.359074,0.024876,-0.188526,-0.913731,?,?,?,?,?,?
3004,'2020/05/05 21:20:42:936',21,0.006027,1.205331,-0.401768,-0.36111,-0.84157,-0.283171,-0.284909,-0.244906,1.462098,0.136662,0.360507,0.032106,-0.188224,-0.913003,?,?,?,?,?,?
3005,'2020/05/05 21:20:42:951',21,0.006024,1.205342,-0.401766,-0.361091,-0.841574,-0.283209,-0.284884,-0.260095,1.45764,0.132867,0.360422,0.04123,-0.189963,-0.912311,?,?,?,?,?,?
3006,'2020/05/05 21:20:42:964',21,0.00602,1.205352,-0.401766,-0.361072,-0.841581,-0.283245,-0.284851,-0.275884,1.452559,0.128612,0.3605,0.053404,-0.193609,-0.910881,?,?,?,?,?,?
3007,'2020/05/05 21:20:42:978',21,0.006016,1.205365,-0.401763,-0.361028,-0.841595,-0.283286,-0.284824,-0.291736,1.447728,0.124037,0.361778,0.065983,-0.197348,-0.908745,?,?,?,?,?,?
3008,'2020/05/05 21:20:42:992',21,0.006012,1.205374,-0.401763,-0.360992,-0.841609,-0.283314,-0.284802,-0.306552,1.443028,0.118404,0.363993,0.076849,-0.201923,-0.905997,?,?,?,?,?,?
3009,'2020/05/05 21:20:43:007',21,0.00601,1.20538,-0.401762,-0.360958,-0.841623,-0.28333,-0.284787,-0.320347,1.438313,0.112877,0.365716,0.083713,-0.206237,-0.90372,?,?,?,?,?,?
3010,'2020/05/05 21:20:43:020',21,0.006009,1.205392,-0.401759,-0.360908,-0.841635,-0.283371,-0.284777,-0.334399,1.43341,0.107247,0.367538,0.091373,-0.212391,-0.900809,?,?,?,?,?,?
3011,'2020/05/05 21:20:43:036',21,0.006,1.205397,-0.401763,-0.360873,-0.841662,-0.283371,-0.28474,-0.348242,1.425246,0.099875,0.369931,0.099365,-0.223318,-0.89633,?,?,?,?,?,?
3012,'2020/05/05 21:20:43:047',21,0.005999,1.205401,-0.401762,-0.360839,-0.841674,-0.283382,-0.284735,-0.361641,1.416193,0.09095,0.375874,0.105371,-0.237326,-0.889546,?,?,?,?,?,?
3013,'2020/05/05 21:20:43:062',21,0.005996,1.205402,-0.401763,-0.360809,-0.841691,-0.283379,-0.284727,-0.375285,1.4081,0.081521,0.384487,0.111261,-0.250723,-0.881436,?,?,?,?,?,?
3014,'2020/05/05 21:20:43:076',21,0.005993,1.205415,-0.401761,-0.36076,-0.841707,-0.283419,-0.284702,-0.39155,1.401996,0.073357,0.390094,0.125638,-0.263451,-0.87329,?,?,?,?,?,?
3015,'2020/05/05 21:20:43:090',21,0.005991,1.20542,-0.401761,-0.360737,-0.841715,-0.283436,-0.284691,-0.408835,1.39503,0.064874,0.393673,0.146024,-0.277756,-0.864031,?,?,?,?,?,?
3016,'2020/05/05 21:20:43:103',21,0.005988,1.205419,-0.401763,-0.360738,-0.84172,-0.283427,-0.284682,-0.42412,1.388506,0.056096,0.398445,0.16231,-0.286889,-0.855916,?,?,?,?,?,?
3017,'2020/05/05 21:20:43:119',21,0.005986,1.20542,-0.401764,-0.36071,-0.841735,-0.283422,-0.284678,-0.438366,1.390593,0.050415,0.402117,0.170228,-0.288294,-0.85218,?,?,?,?,?,?
3018,'2020/05/05 21:20:43:131',21,0.005987,1.205419,-0.401764,-0.360694,-0.841742,-0.283416,-0.284686,-0.450246,1.392694,0.045546,0.402845,0.171116,-0.281753,-0.853845,?,?,?,?,?,?
3019,'2020/05/05 21:20:43:147',21,0.005988,1.205418,-0.401763,-0.360695,-0.841739,-0.283417,-0.284693,-0.461713,1.390257,0.039886,0.399831,0.177126,-0.275359,-0.856119,?,?,?,?,?,?
3020,'2020/05/05 21:20:43:159',21,0.005988,1.205417,-0.401764,-0.36071,-0.841735,-0.283411,-0.284691,-0.474099,1.384044,0.032093,0.398743,0.191551,-0.275685,-0.853411,?,?,?,?,?,?
3021,'2020/05/05 21:20:43:174',21,0.005989,1.205414,-0.401764,-0.360738,-0.841724,-0.283405,-0.284693,-0.4866,1.378305,0.023457,0.401012,0.206936,-0.27945,-0.847511,?,?,?,?,?,?
3022,'2020/05/05 21:20:43:186',21,0.00599,1.205409,-0.401765,-0.360731,-0.841729,-0.283386,-0.284706,-0.497366,1.372882,0.015105,0.404041,0.217388,-0.284595,-0.841724,?,?,?,?,?,?
3023,'2020/05/05 21:20:43:202',21,0.005992,1.205404,-0.401766,-0.360714,-0.841737,-0.283364,-0.284726,-0.506885,1.367501,0.007551,0.405718,0.223587,-0.289795,-0.837509,?,?,?,?,?,?
3024,'2020/05/05 21:20:43:215',21,0.005994,1.205402,-0.401765,-0.360709,-0.841736,-0.283362,-0.284739,-0.515868,1.361989,0.000253,0.407225,0.229227,-0.297706,-0.832463,?,?,?,?,?,?
3025,'2020/05/05 21:20:43:230',21,0.005994,1.205404,-0.401764,-0.360703,-0.841736,-0.283368,-0.284738,-0.526012,1.354194,-0.008283,0.407054,0.244864,-0.30432,-0.825674,?,?,?,?,?,?
3026,'2020/05/05 21:20:43:242',21,0.005997,1.205401,-0.401763,-0.360721,-0.841725,-0.283366,-0.284751,-0.534548,1.343446,-0.017817,0.402997,0.265715,-0.306019,-0.820574,?,?,?,?,?,?
3027,'2020/05/05 21:20:43:257',21,0.005996,1.205403,-0.401763,-0.360679,-0.841744,-0.283365,-0.28475,-0.542199,1.335365,-0.025925,0.399434,0.280673,-0.303308,-0.818339,?,?,?,?,?,?
3028,'2020/05/05 21:20:43:271',21,0.005994,1.205407,-0.401764,-0.360629,-0.841765,-0.283369,-0.284746,-0.545637,1.331457,-0.031095,0.395079,0.28642,-0.291487,-0.822746,?,?,?,?,?,?
3029,'2020/05/05 21:20:43:285',21,0.005992,1.205413,-0.401763,-0.360592,-0.841777,-0.283389,-0.284736,-0.549718,1.328386,-0.035634,0.391898,0.289118,-0.281935,-0.826643,?,?,?,?,?,?
3030,'2020/05/05 21:20:43:298',21,0.005989,1.205425,-0.401761,-0.360571,-0.84178,-0.283436,-0.284709,-0.550741,1.326918,-0.03805,0.388805,0.283884,-0.270108,-0.833836,?,?,?,?,?,?
3031,'2020/05/05 21:20:43:314',21,0.005982,1.20545,-0.401757,-0.360509,-0.841799,-0.283518,-0.28465,-0.552191,1.325222,-0.039782,0.387118,0.280078,-0.267313,-0.836804,?,?,?,?,?,?
3032,'2020/05/05 21:20:43:327',21,0.005974,1.205469,-0.401756,-0.360449,-0.841823,-0.283577,-0.284596,-0.556109,1.322302,-0.043048,0.388533,0.284435,-0.277114,-0.831473,?,?,?,?,?,?
3033,'2020/05/05 21:20:43:341',21,0.005968,1.205485,-0.401754,-0.360386,-0.841844,-0.283628,-0.284561,-0.560885,1.318721,-0.046694,0.390297,0.293051,-0.291345,-0.822744,?,?,?,?,?,?
3034,'2020/05/05 21:20:43:355',21,0.005961,1.205504,-0.401753,-0.360313,-0.841873,-0.283683,-0.284516,-0.563755,1.313317,-0.050601,0.390564,0.303086,-0.301104,-0.815435,?,?,?,?,?,?
3035,'2020/05/05 21:20:43:368',21,0.005952,1.205528,-0.401751,-0.360255,-0.841893,-0.283763,-0.284449,-0.563967,1.308599,-0.053639,0.390791,0.308631,-0.303874,-0.812213,?,?,?,?,?,?
3036,'2020/05/05 21:20:43:382',21,0.005942,1.205556,-0.401748,-0.36021,-0.841907,-0.283857,-0.284371,-0.562544,1.306024,-0.055093,0.39129,0.309098,-0.302859,-0.812174,?,?,?,?,?,?
3037,'2020/05/05 21:20:43:396',21,0.005926,1.20559,-0.401747,-0.360137,-0.841938,-0.283965,-0.284264,-0.56147,1.306492,-0.054824,0.39234,0.306599,-0.304073,-0.812161,?,?,?,?,?,?
3038,'2020/05/05 21:20:43:410',21,0.005918,1.205616,-0.401743,-0.360067,-0.841959,-0.284053,-0.284202,-0.559955,1.30764,-0.054036,0.394541,0.303968,-0.309886,-0.809884,?,?,?,?,?,?
3039,'2020/05/05 21:20:43:425',21,0.005907,1.205638,-0.401742,-0.359973,-0.842001,-0.284109,-0.284138,-0.55831,1.309503,-0.053031,0.397454,0.303243,-0.315842,-0.806423,?,?,?,?,?,?
3040,'2020/05/05 21:20:43:439',21,0.005896,1.205661,-0.401742,-0.359865,-0.842048,-0.284172,-0.284076,-0.555832,1.312291,-0.051235,0.399681,0.302953,-0.316215,-0.805285,?,?,?,?,?,?
3041,'2020/05/05 21:20:43:453',21,0.005887,1.205671,-0.401743,-0.359811,-0.842076,-0.284192,-0.284039,-0.551656,1.315688,-0.047849,0.398563,0.300545,-0.310909,-0.808799,?,?,?,?,?,?
3042,'2020/05/05 21:20:43:466',21,0.00588,1.205687,-0.401742,-0.359718,-0.842115,-0.284235,-0.284001,-0.545839,1.319429,-0.042828,0.394317,0.295985,-0.30203,-0.815895,?,?,?,?,?,?
3043,'2020/05/05 21:20:43:481',21,0.005871,1.205705,-0.401742,-0.35966,-0.842139,-0.284289,-0.283948,-0.538372,1.324034,-0.036483,0.390786,0.286984,-0.29502,-0.82334,?,?,?,?,?,?
3044,'2020/05/05 21:20:43:493',21,0.005863,1.205721,-0.401741,-0.3596,-0.842164,-0.284334,-0.283905,-0.529844,1.329454,-0.029402,0.389645,0.274845,-0.291599,-0.829221,?,?,?,?,?,?
3045,'2020/05/05 21:20:43:508',21,0.00586,1.205731,-0.40174,-0.359563,-0.842177,-0.284364,-0.283883,-0.521154,1.335029,-0.02233,0.389893,0.264161,-0.292406,-0.832287,?,?,?,?,?,?
3046,'2020/05/05 21:20:43:521',21,0.005857,1.205741,-0.401739,-0.359512,-0.842196,-0.284395,-0.283862,-0.511973,1.340889,-0.015039,0.391084,0.253899,-0.294916,-0.834034,?,?,?,?,?,?
3047,'2020/05/05 21:20:43:536',21,0.005855,1.205746,-0.401738,-0.359483,-0.842206,-0.28441,-0.283852,-0.502703,1.346562,-0.00791,0.391653,0.244585,-0.295827,-0.836225,?,?,?,?,?,?
3048,'2020/05/05 21:20:43:548',21,0.005852,1.205756,-0.401737,-0.359453,-0.842216,-0.284441,-0.283831,-0.491683,1.352847,0.000229,0.391551,0.234866,-0.294166,-0.839638,?,?,?,?,?,?
3049,'2020/05/05 21:20:43:563',21,0.00585,1.205759,-0.401737,-0.35944,-0.842222,-0.284448,-0.283821,-0.480297,1.358904,0.008425,0.390813,0.225615,-0.291938,-0.843288,?,?,?,?,?,?
3050,'2020/05/05 21:20:43:577',21,0.005847,1.205763,-0.401737,-0.359417,-0.842233,-0.28446,-0.283807,-0.4685,1.364923,0.016607,0.389946,0.216133,-0.289142,-0.847128,?,?,?,?,?,?
3051,'2020/05/05 21:20:43:592',21,0.005843,1.20577,-0.401737,-0.359399,-0.842241,-0.284479,-0.283785,-0.454574,1.371241,0.025878,0.387549,0.205525,-0.285211,-0.852185,?,?,?,?,?,?
3052,'2020/05/05 21:20:43:605',21,0.005841,1.205773,-0.401737,-0.359382,-0.842251,-0.284485,-0.283773,-0.439928,1.377572,0.03512,0.38543,0.19413,-0.281038,-0.85719,?,?,?,?,?,?
3053,'2020/05/05 21:20:43:620',21,0.005839,1.205775,-0.401738,-0.359351,-0.842265,-0.284486,-0.28377,-0.425303,1.38372,0.043965,0.383359,0.182445,-0.276055,-0.86229,?,?,?,?,?,?
3054,'2020/05/05 21:20:43:633',21,0.005839,1.205771,-0.401739,-0.359345,-0.842271,-0.284468,-0.283777,-0.407448,1.390365,0.053936,0.380269,0.168324,-0.268224,-0.868975,?,?,?,?,?,?
3055,'2020/05/05 21:20:43:647',21,0.005842,1.205764,-0.40174,-0.359358,-0.842266,-0.284446,-0.283798,-0.388992,1.396871,0.063667,0.377823,0.152763,-0.263255,-0.87442,?,?,?,?,?,?
3056,'2020/05/05 21:20:43:661',21,0.005845,1.205756,-0.401741,-0.359364,-0.842265,-0.284417,-0.28382,-0.369921,1.403389,0.072868,0.377223,0.137704,-0.260231,-0.878078,?,?,?,?,?,?
3057,'2020/05/05 21:20:43:675',21,0.005848,1.20575,-0.401741,-0.359389,-0.842254,-0.2844,-0.283838,-0.350277,1.409654,0.081766,0.376917,0.12297,-0.259106,-0.880725,?,?,?,?,?,?
3058,'2020/05/05 21:20:43:688',21,0.005851,1.205741,-0.401742,-0.359407,-0.842248,-0.28437,-0.283865,-0.330088,1.415496,0.090714,0.375637,0.109143,-0.257532,-0.883551,?,?,?,?,?,?
3059,'2020/05/05 21:20:43:702',21,0.005855,1.205729,-0.401743,-0.359416,-0.842247,-0.284327,-0.283899,-0.309056,1.421057,0.099459,0.373953,0.09564,-0.255111,-0.886527,?,?,?,?,?,?
3060,'2020/05/05 21:20:43:715',21,0.005861,1.205711,-0.401745,-0.359448,-0.842238,-0.284268,-0.283945,-0.286422,1.426376,0.108088,0.371836,0.079518,-0.252472,-0.88976,?,?,?,?,?,?
3061,'2020/05/05 21:20:43:731',21,0.005864,1.205697,-0.401748,-0.359456,-0.842241,-0.284214,-0.283979,-0.262178,1.431045,0.116804,0.367643,0.061246,-0.248596,-0.894029,?,?,?,?,?,?
3062,'2020/05/05 21:20:43:743',21,0.005869,1.205684,-0.401749,-0.359473,-0.842236,-0.284169,-0.284018,-0.236859,1.43525,0.125155,0.362557,0.041568,-0.244304,-0.89841,?,?,?,?,?,?
3063,'2020/05/05 21:20:43:759',21,0.005874,1.205671,-0.40175,-0.359518,-0.842218,-0.284131,-0.284051,-0.211347,1.439294,0.132766,0.357918,0.022326,-0.240115,-0.902076,?,?,?,?,?,?
3064,'2020/05/05 21:20:43:772',21,0.005878,1.205656,-0.401753,-0.359563,-0.842206,-0.28408,-0.284082,-0.185926,1.443343,0.139441,0.355127,0.004442,-0.236959,-0.904276,?,?,?,?,?,?
3065,'2020/05/05 21:20:43:786',21,0.005887,1.205632,-0.401755,-0.359605,-0.842193,-0.283997,-0.284149,-0.160353,1.447397,0.145213,0.353758,-0.013561,-0.235549,-0.90509,?,?,?,?,?,?
3066,'2020/05/05 21:20:43:800',21,0.005893,1.205604,-0.401761,-0.359636,-0.842193,-0.283891,-0.284214,-0.134159,1.451114,0.150102,0.352066,-0.03363,-0.236492,-0.904981,?,?,?,?,?,?
3067,'2020/05/05 21:20:43:814',21,0.005903,1.205566,-0.401766,-0.359641,-0.842205,-0.283749,-0.284317,-0.107719,1.454128,0.153873,0.349252,-0.0536,-0.239737,-0.904255,?,?,?,?,?,?
3068,'2020/05/05 21:20:43:828',21,0.005914,1.20552,-0.401774,-0.359667,-0.842213,-0.283574,-0.284435,-0.081664,1.45642,0.156836,0.344682,-0.071198,-0.243734,-0.903725,?,?,?,?,?,?
3069,'2020/05/05 21:20:43:843',21,0.005928,1.205472,-0.401782,-0.35972,-0.842205,-0.283403,-0.284561,-0.056149,1.458668,0.158992,0.340366,-0.086565,-0.247111,-0.903102,?,?,?,?,?,?
3070,'2020/05/05 21:20:43:856',21,0.005942,1.205434,-0.401786,-0.359795,-0.84218,-0.283277,-0.284666,-0.030712,1.461087,0.16001,0.337618,-0.101003,-0.247646,-0.902488,?,?,?,?,?,?
3071,'2020/05/05 21:20:43:871',21,0.005957,1.205394,-0.401789,-0.359948,-0.842121,-0.283157,-0.284767,-0.0052,1.463734,0.159779,0.336876,-0.115201,-0.244597,-0.901896,?,?,?,?,?,?
3072,'2020/05/05 21:20:43:882',21,0.005973,1.205359,-0.40179,-0.360088,-0.842062,-0.283058,-0.284864,0.021081,1.466331,0.158671,0.336316,-0.131599,-0.238051,-0.901612,?,?,?,?,?,?
3073,'2020/05/05 21:20:43:898',21,0.005987,1.205328,-0.401792,-0.360209,-0.842013,-0.282966,-0.284946,0.047938,1.468461,0.157116,0.334066,-0.149952,-0.232657,-0.900991,?,?,?,?,?,?
3074,'2020/05/05 21:20:43:911',21,0.006001,1.205295,-0.401794,-0.360291,-0.841982,-0.282864,-0.285036,0.075645,1.469954,0.153868,0.330642,-0.170258,-0.227735,-0.899903,?,?,?,?,?,?
3075,'2020/05/05 21:20:43:925',21,0.006016,1.205257,-0.401797,-0.360373,-0.841951,-0.282739,-0.285147,0.102829,1.471249,0.150535,0.326172,-0.190748,-0.226338,-0.897774,?,?,?,?,?,?
3076,'2020/05/05 21:20:43:939',21,0.006034,1.205211,-0.401801,-0.3605,-0.841903,-0.282594,-0.285271,0.129489,1.471998,0.146438,0.321005,-0.209561,-0.226361,-0.895433,?,?,?,?,?,?
3077,'2020/05/05 21:20:43:954',21,0.006051,1.205183,-0.401801,-0.360627,-0.841843,-0.282523,-0.285358,0.155689,1.471648,0.140377,0.315844,-0.226251,-0.223366,-0.893958,?,?,?,?,?,?
3078,'2020/05/05 21:20:43:967',21,0.006061,1.205165,-0.4018,-0.360728,-0.841795,-0.282483,-0.28541,0.181127,1.471633,0.134447,0.313449,-0.241732,-0.21625,-0.892497,?,?,?,?,?,?
3079,'2020/05/05 21:20:43:982',21,0.006072,1.205148,-0.401799,-0.360863,-0.841734,-0.282449,-0.285456,0.206649,1.471253,0.128132,0.311407,-0.257731,-0.207541,-0.890801,?,?,?,?,?,?
3080,'2020/05/05 21:20:43:994',21,0.00608,1.205133,-0.401799,-0.360969,-0.84169,-0.282413,-0.285487,0.232299,1.470234,0.12051,0.309027,-0.275745,-0.197509,-0.888514,?,?,?,?,?,?
3081,'2020/05/05 21:20:44:010',21,0.006084,1.205119,-0.401801,-0.36104,-0.841665,-0.28237,-0.285511,0.257619,1.468634,0.111778,0.306362,-0.294498,-0.187744,-0.885531,?,?,?,?,?,?
3082,'2020/05/05 21:20:44:023',21,0.00609,1.205102,-0.401803,-0.361086,-0.841651,-0.282311,-0.285554,0.282847,1.466073,0.103081,0.301538,-0.313775,-0.181394,-0.881882,?,?,?,?,?,?
3083,'2020/05/05 21:20:44:037',21,0.006095,1.205089,-0.401804,-0.361119,-0.841639,-0.282269,-0.285589,0.307405,1.461176,0.09321,0.29336,-0.332943,-0.173937,-0.87911,?,?,?,?,?,?
3084,'2020/05/05 21:20:44:050',21,0.006096,1.205084,-0.401806,-0.361156,-0.841628,-0.282255,-0.28559,0.330854,1.456516,0.083791,0.286494,-0.349441,-0.166513,-0.876405,?,?,?,?,?,?
3085,'2020/05/05 21:20:44:065',21,0.006101,1.205078,-0.401804,-0.361221,-0.841595,-0.282249,-0.285611,0.353218,1.451342,0.073819,0.280566,-0.365002,-0.158709,-0.873423,?,?,?,?,?,?
3086,'2020/05/05 21:20:44:078',21,0.006103,1.205074,-0.401804,-0.361269,-0.841576,-0.282239,-0.285616,0.373745,1.446528,0.063531,0.275977,-0.378954,-0.15299,-0.869956,?,?,?,?,?,?
3087,'2020/05/05 21:20:44:093',21,0.006105,1.205065,-0.401806,-0.36129,-0.841571,-0.282208,-0.285634,0.393171,1.441873,0.052853,0.271586,-0.392146,-0.150725,-0.865878,?,?,?,?,?,?
3088,'2020/05/05 21:20:44:105',21,0.006114,1.205048,-0.401806,-0.361326,-0.841553,-0.282158,-0.285692,0.41181,1.436913,0.041831,0.267138,-0.404318,-0.149263,-0.861908,?,?,?,?,?,?
3089,'2020/05/05 21:20:44:121',21,0.006121,1.205028,-0.401808,-0.36136,-0.841542,-0.282089,-0.285748,0.429788,1.43219,0.030737,0.264307,-0.414956,-0.148669,-0.857817,?,?,?,?,?,?
3090,'2020/05/05 21:20:44:134',21,0.006128,1.205008,-0.40181,-0.361421,-0.84152,-0.282026,-0.285796,0.447233,1.427589,0.019531,0.261973,-0.425361,-0.148627,-0.853433,?,?,?,?,?,?
3091,'2020/05/05 21:20:44:150',21,0.006138,1.204991,-0.401809,-0.361489,-0.841487,-0.281982,-0.285851,0.464588,1.423735,0.008158,0.258897,-0.437029,-0.146731,-0.848792,?,?,?,?,?,?
3092,'2020/05/05 21:20:44:161',21,0.006149,1.204968,-0.401809,-0.361606,-0.841435,-0.281923,-0.285916,0.482334,1.421638,-0.003315,0.254,-0.451304,-0.13889,-0.844108,?,?,?,?,?,?
3093,'2020/05/05 21:20:44:177',21,0.006159,1.204947,-0.40181,-0.361741,-0.841379,-0.281871,-0.285963,0.499526,1.419253,-0.014838,0.249266,-0.464469,-0.128423,-0.840026,?,?,?,?,?,?
3094,'2020/05/05 21:20:44:189',21,0.006174,1.204927,-0.401806,-0.361901,-0.841298,-0.281836,-0.286031,0.515596,1.414711,-0.027349,0.247335,-0.477479,-0.118196,-0.834787,?,?,?,?,?,?
3095,'2020/05/05 21:20:44:204',21,0.006185,1.20491,-0.401804,-0.362019,-0.841242,-0.281802,-0.28608,0.530847,1.41081,-0.039832,0.246118,-0.488974,-0.109857,-0.829616,?,?,?,?,?,?
3096,'2020/05/05 21:20:44:218',21,0.006204,1.204882,-0.401801,-0.362227,-0.841142,-0.281747,-0.286166,0.545455,1.406952,-0.051971,0.244351,-0.498227,-0.104601,-0.8253,?,?,?,?,?,?
3097,'2020/05/05 21:20:44:233',21,0.006219,1.204862,-0.401799,-0.362424,-0.84105,-0.281713,-0.28622,0.558674,1.402239,-0.064541,0.2425,-0.507639,-0.10124,-0.820516,?,?,?,?,?,?
3098,'2020/05/05 21:20:44:244',21,0.006225,1.204848,-0.401799,-0.362566,-0.840993,-0.281684,-0.286237,0.571819,1.39516,-0.078795,0.236885,-0.523339,-0.094738,-0.813035,?,?,?,?,?,?
3099,'2020/05/05 21:20:44:260',21,0.00624,1.204824,-0.401798,-0.362774,-0.840899,-0.281637,-0.286295,0.584624,1.388339,-0.09274,0.23212,-0.537514,-0.087623,-0.805929,?,?,?,?,?,?
3100,'2020/05/05 21:20:44:273',21,0.006252,1.204808,-0.401796,-0.362932,-0.840824,-0.281615,-0.286336,0.594458,1.380905,-0.106981,0.230587,-0.551021,-0.080119,-0.797989,?,?,?,?,?,?
3101,'2020/05/05 21:20:44:288',21,0.006261,1.204799,-0.401793,-0.363073,-0.840755,-0.281611,-0.286363,0.603765,1.374038,-0.119778,0.230221,-0.560856,-0.073739,-0.791834,?,?,?,?,?,?
3102,'2020/05/05 21:20:44:301',21,0.006271,1.204793,-0.401789,-0.363225,-0.840679,-0.281625,-0.286378,0.61267,1.368097,-0.131688,0.227879,-0.568773,-0.070283,-0.787165,?,?,?,?,?,?
3103,'2020/05/05 21:20:44:316',21,0.006275,1.204791,-0.401787,-0.36338,-0.84061,-0.281646,-0.286366,0.620725,1.363801,-0.142813,0.226636,-0.574698,-0.06816,-0.783398,?,?,?,?,?,?
3104,'2020/05/05 21:20:44:329',21,0.006281,1.204791,-0.401783,-0.363513,-0.840543,-0.281677,-0.286364,0.627397,1.359621,-0.153822,0.226649,-0.581535,-0.064513,-0.778644,?,?,?,?,?,?
3105,'2020/05/05 21:20:44:345',21,0.006287,1.20479,-0.401779,-0.363621,-0.840488,-0.281696,-0.286368,0.634363,1.35553,-0.164862,0.226877,-0.589238,-0.060425,-0.773094,?,?,?,?,?,?
3106,'2020/05/05 21:20:44:357',21,0.00629,1.204796,-0.401776,-0.363739,-0.84043,-0.281743,-0.286344,0.640571,1.352674,-0.175309,0.227526,-0.597205,-0.057287,-0.767005,?,?,?,?,?,?
3107,'2020/05/05 21:20:44:372',21,0.006294,1.2048,-0.401772,-0.363816,-0.840388,-0.281777,-0.286335,0.646127,1.350242,-0.18443,0.227027,-0.603024,-0.055662,-0.762708,?,?,?,?,?,?
3108,'2020/05/05 21:20:44:384',21,0.006295,1.204805,-0.40177,-0.363906,-0.840345,-0.281809,-0.286316,0.650965,1.34803,-0.192305,0.224854,-0.606638,-0.056461,-0.760423,?,?,?,?,?,?
3109,'2020/05/05 21:20:44:400',21,0.006298,1.204808,-0.401767,-0.36398,-0.840306,-0.281837,-0.286308,0.654695,1.345846,-0.199159,0.223633,-0.609052,-0.058235,-0.758718,?,?,?,?,?,?
3110,'2020/05/05 21:20:44:413',21,0.006299,1.204811,-0.401765,-0.364016,-0.840287,-0.281859,-0.286298,0.657901,1.344051,-0.205451,0.223287,-0.611017,-0.060264,-0.75708,?,?,?,?,?,?
3111,'2020/05/05 21:20:44:427',21,0.0063,1.204814,-0.401764,-0.36407,-0.840261,-0.28188,-0.286284,0.660768,1.342309,-0.211552,0.222779,-0.61401,-0.062583,-0.754615,?,?,?,?,?,?
